,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
43755,35,technician,single,tertiary,no,1880,no,no,cellular,20,may,1,-1,0,unknown,yes
43756,37,management,married,tertiary,no,3236,no,no,cellular,20,may,2,202,5,other,yes
43760,78,retired,married,unknown,no,3208,no,no,telephone,20,may,3,-1,0,unknown,yes
43761,47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,3,91,8,success,yes
43762,61,technician,married,secondary,no,1191,no,no,cellular,21,may,4,-1,0,unknown,yes
43764,47,admin.,married,secondary,no,368,no,no,cellular,21,may,1,87,6,success,yes
43765,46,self-employed,married,secondary,no,706,no,no,cellular,21,may,1,386,3,failure,yes
43767,51,management,married,tertiary,no,2635,no,no,cellular,21,may,3,74,5,failure,yes
43770,31,unemployed,single,secondary,no,2616,no,no,cellular,21,may,1,185,2,other,yes
43771,24,unemployed,single,secondary,no,2573,no,no,cellular,24,may,2,-1,0,unknown,yes
43772,21,student,single,secondary,no,215,no,no,cellular,24,may,1,89,7,success,yes
43773,71,retired,married,primary,no,3230,no,no,cellular,24,may,2,133,3,failure,yes
43777,52,admin.,single,secondary,no,726,yes,no,cellular,24,may,1,378,9,failure,yes
43778,27,technician,single,tertiary,no,2781,yes,no,cellular,24,may,1,389,1,failure,yes
43779,25,student,single,secondary,no,3713,no,no,cellular,24,may,2,353,3,other,yes
43780,33,services,single,secondary,no,152,yes,no,cellular,25,may,2,365,2,success,yes
43781,60,technician,married,secondary,no,0,no,no,cellular,25,may,4,-1,0,unknown,yes
43783,28,student,single,secondary,no,1925,no,no,cellular,25,may,1,88,4,failure,yes
43784,30,admin.,single,secondary,no,265,yes,no,cellular,25,may,1,181,2,success,yes
43785,29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,1,-1,0,unknown,yes
43787,52,management,married,tertiary,no,388,no,no,cellular,25,may,1,-1,0,unknown,yes
43788,59,management,married,primary,no,1727,no,no,telephone,25,may,4,358,2,failure,yes
43789,38,technician,married,secondary,no,205,no,no,cellular,26,may,1,-1,0,unknown,yes
43790,56,management,married,tertiary,no,12356,yes,no,cellular,26,may,1,551,5,other,yes
43791,33,services,single,secondary,no,2881,no,no,cellular,26,may,1,328,1,success,yes
43792,31,technician,single,secondary,no,846,no,no,cellular,26,may,3,205,2,failure,yes
43794,40,technician,married,secondary,no,2266,no,no,cellular,26,may,3,89,7,other,yes
43796,28,technician,married,secondary,no,742,no,no,cellular,26,may,1,-1,0,unknown,yes
43797,66,management,married,unknown,no,2149,yes,no,cellular,26,may,2,90,11,success,yes
43799,27,blue-collar,single,tertiary,no,567,no,no,cellular,26,may,3,182,3,success,yes
43800,32,admin.,single,secondary,no,344,no,no,cellular,26,may,2,-1,0,unknown,yes
43801,67,retired,married,primary,no,1430,no,no,telephone,26,may,2,135,5,success,yes
43802,39,unemployed,divorced,secondary,no,265,yes,no,unknown,27,may,1,555,2,other,yes
43803,46,housemaid,married,secondary,no,38,no,no,cellular,27,may,3,183,1,success,yes
43806,54,retired,married,secondary,no,3538,no,no,cellular,27,may,1,-1,0,unknown,yes
43807,23,student,single,tertiary,no,691,no,no,cellular,27,may,1,178,6,success,yes
43808,47,services,divorced,unknown,no,973,no,no,cellular,27,may,1,479,1,failure,yes
43811,28,services,single,tertiary,no,128,no,no,cellular,27,may,1,414,1,failure,yes
43817,45,technician,married,secondary,no,1831,no,no,cellular,27,may,2,-1,0,unknown,yes
43818,63,blue-collar,married,secondary,no,641,no,no,cellular,27,may,2,-1,0,unknown,yes
43819,60,unemployed,married,secondary,no,1047,no,no,cellular,27,may,3,279,4,success,yes
43820,29,blue-collar,single,tertiary,no,455,no,no,telephone,27,may,2,36,1,success,yes
43822,29,management,married,tertiary,no,8103,no,no,cellular,28,may,3,-1,0,unknown,yes
43825,23,student,single,secondary,no,922,no,no,cellular,28,may,2,184,9,failure,yes
43826,33,services,single,unknown,no,523,yes,no,unknown,28,may,1,-1,0,unknown,yes
43827,48,housemaid,married,secondary,no,0,no,no,cellular,28,may,5,-1,0,unknown,yes
43829,26,student,single,secondary,no,4613,no,no,cellular,28,may,3,196,2,other,yes
43834,26,technician,single,tertiary,no,515,no,no,cellular,31,may,1,-1,0,unknown,yes
43838,55,admin.,married,secondary,no,8304,no,no,cellular,1,jun,1,-1,0,unknown,yes
43840,30,admin.,married,secondary,no,0,no,no,cellular,1,jun,1,-1,0,unknown,yes
43841,36,technician,married,secondary,no,1368,no,no,cellular,1,jun,1,292,5,failure,yes
43842,33,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,1,237,2,failure,yes
43843,28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,jun,2,91,12,success,yes
43846,28,services,single,secondary,no,168,no,no,cellular,1,jun,3,140,2,success,yes
43851,31,management,single,tertiary,no,515,no,no,cellular,1,jun,5,-1,0,unknown,yes
43852,28,management,single,tertiary,no,223,yes,no,cellular,1,jun,1,278,3,success,yes
43859,49,admin.,single,tertiary,no,228,yes,no,cellular,2,jun,1,92,1,success,yes
43860,27,blue-collar,single,tertiary,no,644,no,no,cellular,2,jun,1,182,1,success,yes
43861,28,admin.,married,secondary,no,330,no,no,cellular,2,jun,2,182,4,success,yes
43862,37,admin.,divorced,tertiary,no,4708,no,no,cellular,2,jun,1,181,2,success,yes
43864,65,admin.,married,secondary,no,952,no,no,cellular,2,jun,1,-1,0,unknown,yes
43868,30,technician,single,secondary,no,1165,no,no,cellular,4,jun,2,183,3,success,yes
43874,51,management,married,tertiary,no,0,no,no,unknown,7,jun,1,-1,0,unknown,yes
43878,38,admin.,married,secondary,no,0,yes,no,cellular,8,jun,1,181,2,success,yes
43879,36,technician,divorced,secondary,no,2823,yes,no,cellular,8,jun,1,371,6,failure,yes
43880,35,management,single,tertiary,no,3544,yes,no,cellular,8,jun,1,-1,0,unknown,yes
43882,63,retired,divorced,secondary,no,1490,no,no,cellular,8,jun,1,-1,0,unknown,yes
43888,63,retired,married,primary,no,48,no,no,cellular,9,jun,1,-1,0,unknown,yes
43889,34,management,married,tertiary,no,158,no,no,cellular,9,jun,1,92,9,success,yes
43890,36,services,married,secondary,no,4721,no,no,cellular,9,jun,1,92,5,success,yes
43891,31,management,married,tertiary,no,877,no,no,cellular,9,jun,1,93,7,other,yes
43892,28,management,single,tertiary,no,187,no,no,cellular,9,jun,1,92,1,success,yes
43893,80,retired,married,secondary,no,8304,no,no,telephone,9,jun,1,64,12,failure,yes
43894,39,blue-collar,married,secondary,no,276,no,no,cellular,9,jun,2,-1,0,unknown,yes
43897,31,management,single,tertiary,no,147,no,no,cellular,9,jun,2,92,3,success,yes
43898,39,services,married,secondary,no,323,no,no,cellular,9,jun,2,188,6,failure,yes
43902,30,blue-collar,single,secondary,no,799,no,no,unknown,13,jun,1,-1,0,unknown,yes
43904,67,retired,married,unknown,no,2540,no,no,telephone,14,jun,5,116,4,other,yes
43905,29,blue-collar,single,secondary,no,322,no,no,unknown,14,jun,1,96,6,other,yes
43906,36,management,married,tertiary,no,495,no,no,cellular,14,jun,1,94,9,success,yes
43907,24,student,single,unknown,no,358,no,no,cellular,14,jun,1,384,1,other,yes
43909,30,technician,single,secondary,no,2371,no,no,cellular,14,jun,1,384,2,other,yes
43910,21,student,single,unknown,no,53,no,no,cellular,14,jun,1,-1,0,unknown,yes
43911,27,admin.,single,unknown,no,861,no,no,cellular,14,jun,4,-1,0,unknown,yes
43912,56,admin.,married,secondary,no,602,no,no,cellular,14,jun,1,130,8,success,yes
43913,66,admin.,married,secondary,no,4041,no,no,cellular,14,jun,2,-1,0,unknown,yes
43915,71,retired,divorced,primary,no,275,no,no,cellular,14,jun,1,425,1,success,yes
43916,26,services,single,tertiary,no,12,no,no,cellular,14,jun,1,181,10,failure,yes
43922,62,retired,married,primary,no,1742,no,no,cellular,14,jun,2,98,6,other,yes
43923,32,self-employed,single,tertiary,no,46,yes,no,cellular,14,jun,2,-1,0,unknown,yes
43924,68,retired,divorced,primary,no,2027,no,no,cellular,15,jun,2,92,2,success,yes
43925,37,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,2,376,13,other,yes
43926,27,management,single,tertiary,no,1720,no,no,cellular,15,jun,1,224,3,success,yes
43929,45,technician,single,tertiary,no,2033,no,no,cellular,15,jun,5,285,2,success,yes
43933,64,retired,married,secondary,no,3189,no,no,telephone,15,jun,1,-1,0,unknown,yes
43934,28,management,single,tertiary,no,2725,no,no,cellular,16,jun,1,504,1,failure,yes
43936,38,student,divorced,tertiary,no,2946,no,no,cellular,16,jun,3,-1,0,unknown,yes
43937,66,housemaid,married,primary,no,1230,no,no,cellular,16,jun,6,181,3,success,yes
43938,30,management,single,tertiary,no,572,no,no,cellular,17,jun,3,183,2,success,yes
43940,39,technician,single,secondary,no,1435,no,no,cellular,17,jun,1,296,19,other,yes
43941,24,technician,single,secondary,no,403,no,no,unknown,17,jun,1,-1,0,unknown,yes
43942,30,services,divorced,secondary,no,436,yes,no,cellular,17,jun,1,-1,0,unknown,yes
43946,49,technician,married,tertiary,no,1071,no,no,cellular,17,jun,1,-1,0,unknown,yes
43947,34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,2,227,4,failure,yes
43948,36,admin.,married,secondary,no,1031,no,no,cellular,17,jun,4,-1,0,unknown,yes
43949,46,blue-collar,married,secondary,no,1723,no,no,cellular,17,jun,2,52,7,failure,yes
43950,32,technician,single,tertiary,no,705,no,no,cellular,17,jun,1,-1,0,unknown,yes
43951,52,blue-collar,married,secondary,no,955,no,yes,cellular,17,jun,2,134,4,success,yes
43954,25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,1,92,1,success,yes
43958,20,student,single,secondary,no,153,no,no,unknown,21,jun,1,-1,0,unknown,yes
43961,57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,1,84,3,success,yes
43962,32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,1,183,2,success,yes
43965,64,retired,divorced,primary,no,109,no,no,cellular,23,jun,1,225,2,success,yes
43966,33,management,single,tertiary,no,224,no,no,cellular,23,jun,2,107,2,success,yes
43967,30,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1,-1,0,unknown,yes
43968,36,management,single,tertiary,no,538,no,no,cellular,23,jun,1,183,5,success,yes
43970,59,management,married,tertiary,no,5397,no,no,cellular,23,jun,3,-1,0,unknown,yes
43972,25,student,single,secondary,no,1957,no,no,cellular,24,jun,4,385,1,failure,yes
43973,43,services,married,secondary,no,774,no,no,cellular,24,jun,1,91,2,success,yes
43975,37,self-employed,single,tertiary,no,1188,no,no,cellular,24,jun,1,-1,0,unknown,yes
43988,49,management,married,tertiary,no,1167,yes,yes,cellular,25,jun,6,150,8,failure,yes
43989,42,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,1,389,3,failure,yes
43990,27,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,1,179,2,success,yes
43996,29,technician,single,secondary,no,825,no,no,cellular,25,jun,2,-1,0,unknown,yes
43998,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,2,318,3,other,yes
44004,47,management,single,tertiary,no,334,yes,no,cellular,28,jun,3,94,9,success,yes
44005,38,management,single,tertiary,no,623,no,no,cellular,28,jun,4,144,4,other,yes
44006,48,management,single,tertiary,no,86,no,no,cellular,28,jun,3,186,6,other,yes
44008,55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,1,94,3,other,yes
44009,39,technician,single,tertiary,no,393,no,no,cellular,28,jun,1,94,1,success,yes
44010,49,admin.,single,secondary,no,293,no,no,cellular,28,jun,1,-1,0,unknown,yes
44011,26,management,single,tertiary,no,222,no,no,cellular,28,jun,1,63,2,success,yes
44013,68,retired,divorced,primary,no,476,no,no,telephone,28,jun,1,-1,0,unknown,yes
44016,45,management,married,unknown,no,2724,no,no,cellular,28,jun,2,182,1,success,yes
44018,67,retired,married,primary,no,2391,no,no,cellular,28,jun,6,186,10,other,yes
44019,22,housemaid,single,secondary,no,1796,no,no,cellular,28,jun,3,-1,0,unknown,yes
44020,60,retired,married,secondary,no,11,no,no,cellular,29,jun,1,586,2,failure,yes
44021,31,blue-collar,single,secondary,no,54,yes,no,cellular,29,jun,1,-1,0,unknown,yes
44023,58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,1,287,4,success,yes
44024,41,admin.,married,secondary,no,3126,yes,no,cellular,29,jun,1,91,7,failure,yes
44026,23,services,single,secondary,no,488,no,no,cellular,29,jun,1,91,3,success,yes
44029,35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,2,182,6,success,yes
44030,33,management,single,tertiary,no,718,yes,no,cellular,29,jun,1,84,3,success,yes
44032,33,management,single,tertiary,no,3143,no,no,cellular,29,jun,2,-1,0,unknown,yes
44035,32,technician,divorced,tertiary,no,3255,no,no,cellular,29,jun,2,-1,0,unknown,yes
44039,32,student,single,tertiary,no,64,no,no,cellular,30,jun,4,105,5,failure,yes
44041,48,admin.,single,secondary,no,1544,yes,no,telephone,30,jun,1,450,2,failure,yes
44043,41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,2,391,11,success,yes
44046,43,management,single,tertiary,no,0,no,no,cellular,30,jun,2,296,1,failure,yes
44047,32,technician,single,tertiary,no,4071,no,no,cellular,30,jun,2,-1,0,unknown,yes
44049,21,student,single,secondary,no,2488,no,no,cellular,30,jun,6,169,3,success,yes
44050,74,retired,divorced,primary,no,29080,no,no,cellular,30,jun,5,93,4,other,yes
44056,32,management,single,tertiary,no,12569,no,no,cellular,1,jul,2,295,2,success,yes
44057,63,retired,married,secondary,no,2896,no,no,cellular,1,jul,1,119,2,success,yes
44061,53,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,1,417,1,success,yes
44063,28,student,single,secondary,no,196,no,no,cellular,2,jul,3,-1,0,unknown,yes
44065,31,services,single,secondary,no,1027,no,no,cellular,2,jul,3,-1,0,unknown,yes
44067,43,technician,divorced,unknown,no,4389,no,no,telephone,2,jul,2,85,1,success,yes
44069,26,blue-collar,single,secondary,no,463,no,yes,cellular,2,jul,2,-1,0,unknown,yes
44070,31,student,single,secondary,no,3511,no,no,cellular,2,jul,1,-1,0,unknown,yes
44072,39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,2,88,1,success,yes
44077,28,services,single,secondary,no,198,no,no,cellular,5,jul,2,-1,0,unknown,yes
44079,30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,1,424,8,success,yes
44081,24,admin.,single,tertiary,no,674,yes,no,cellular,6,jul,1,-1,0,unknown,yes
44082,32,management,single,tertiary,no,623,no,no,cellular,6,jul,3,194,2,failure,yes
44085,46,management,divorced,tertiary,no,558,no,no,cellular,6,jul,1,-1,0,unknown,yes
44087,60,technician,married,secondary,no,259,no,no,cellular,6,jul,1,386,2,success,yes
44089,37,technician,married,secondary,no,432,yes,no,cellular,6,jul,3,776,55,failure,yes
44092,48,management,single,tertiary,no,159,no,no,telephone,7,jul,1,251,6,success,yes
44093,52,services,married,secondary,no,657,no,no,telephone,7,jul,2,460,2,failure,yes
44094,29,management,single,tertiary,no,1808,no,no,cellular,7,jul,2,433,1,success,yes
44095,71,retired,divorced,unknown,no,392,no,no,telephone,7,jul,2,-1,0,unknown,yes
44097,47,management,single,tertiary,no,6651,no,no,cellular,8,jul,1,412,2,failure,yes
44098,70,retired,married,primary,no,2795,no,no,cellular,8,jul,1,181,2,success,yes
44099,28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,1,521,1,failure,yes
44101,31,self-employed,married,tertiary,no,2666,no,no,telephone,8,jul,2,148,9,other,yes
44102,80,retired,married,secondary,no,668,no,no,telephone,8,jul,1,371,1,success,yes
44103,29,management,single,tertiary,no,502,no,no,cellular,8,jul,1,87,5,failure,yes
44105,23,student,single,secondary,no,1809,no,no,cellular,8,jul,2,-1,0,unknown,yes
44106,34,services,single,secondary,no,267,no,no,cellular,8,jul,2,-1,0,unknown,yes
44108,69,retired,married,secondary,no,2473,no,no,cellular,8,jul,3,-1,0,unknown,yes
44110,19,student,single,secondary,no,372,no,no,telephone,8,jul,3,-1,0,unknown,yes
44113,35,blue-collar,single,unknown,no,484,no,no,cellular,8,jul,1,87,3,failure,yes
44114,38,admin.,married,secondary,no,1767,yes,no,cellular,9,jul,4,239,7,success,yes
44115,32,technician,single,unknown,no,491,no,no,cellular,9,jul,7,-1,0,unknown,yes
44120,50,unknown,married,unknown,no,558,no,no,cellular,9,jul,1,683,6,failure,yes
44123,27,technician,single,secondary,no,337,no,no,unknown,9,jul,1,-1,0,unknown,yes
44124,53,admin.,single,secondary,no,654,no,no,unknown,10,jul,1,-1,0,unknown,yes
44129,35,self-employed,married,tertiary,no,2427,no,no,cellular,12,jul,3,158,7,other,yes
44132,66,retired,divorced,unknown,no,53,no,no,cellular,12,jul,4,-1,0,unknown,yes
44133,43,admin.,single,secondary,no,386,no,no,cellular,12,jul,3,529,1,failure,yes
44136,30,self-employed,single,tertiary,no,251,no,no,cellular,12,jul,1,-1,0,unknown,yes
44138,57,retired,married,secondary,no,1044,no,no,telephone,12,jul,1,182,3,success,yes
44140,36,management,married,tertiary,no,93,no,no,cellular,12,jul,2,182,7,failure,yes
44141,31,management,single,tertiary,no,2907,yes,no,cellular,12,jul,1,194,3,failure,yes
44144,47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,2,181,4,success,yes
44146,65,retired,divorced,secondary,no,828,no,no,cellular,13,jul,1,-1,0,unknown,yes
44148,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,jul,2,91,10,success,yes
44149,33,management,single,tertiary,no,1962,no,no,cellular,13,jul,1,181,1,failure,yes
44150,29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,1,181,4,success,yes
44151,79,retired,divorced,primary,no,2787,no,no,telephone,13,jul,1,377,1,success,yes
44152,24,student,single,secondary,no,1123,no,no,cellular,13,jul,1,412,1,other,yes
44153,27,technician,single,secondary,no,643,no,no,cellular,13,jul,1,-1,0,unknown,yes
44155,36,management,single,unknown,no,62,no,no,cellular,13,jul,1,91,2,success,yes
44157,31,unemployed,married,tertiary,no,330,no,no,cellular,13,jul,1,181,3,success,yes
44158,22,student,single,secondary,no,71,no,no,cellular,13,jul,1,181,2,success,yes
44159,36,services,married,unknown,no,618,no,no,cellular,13,jul,1,335,2,success,yes
44160,40,management,married,tertiary,no,4539,no,no,cellular,13,jul,3,439,1,failure,yes
44162,31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,6,182,2,success,yes
44163,26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,3,182,2,success,yes
44164,51,management,married,tertiary,no,3463,no,yes,cellular,13,jul,2,166,3,other,yes
44167,70,retired,divorced,primary,no,482,no,no,telephone,14,jul,1,181,3,success,yes
44168,24,student,single,primary,no,1235,no,no,cellular,14,jul,4,93,6,other,yes
44169,23,student,single,secondary,no,1298,no,no,cellular,14,jul,1,-1,0,unknown,yes
44170,41,technician,single,secondary,no,5329,no,no,cellular,14,jul,2,-1,0,unknown,yes
44171,53,technician,married,primary,no,6181,no,no,cellular,14,jul,2,209,3,other,yes
44173,86,retired,married,primary,no,1255,no,no,telephone,14,jul,1,180,3,success,yes
44175,27,student,single,unknown,no,132,no,no,cellular,14,jul,1,-1,0,unknown,yes
44176,34,technician,single,tertiary,no,2733,no,no,cellular,14,jul,1,-1,0,unknown,yes
44178,68,retired,divorced,secondary,no,4189,no,no,telephone,14,jul,2,-1,0,unknown,yes
44179,35,management,married,secondary,no,724,yes,no,cellular,14,jul,2,415,1,failure,yes
44181,28,student,single,secondary,no,205,no,no,cellular,14,jul,3,184,2,other,yes
44183,66,retired,married,secondary,no,154,no,no,cellular,15,jul,5,181,2,failure,yes
44185,30,management,single,tertiary,no,232,no,no,cellular,15,jul,1,91,1,success,yes
44186,60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jul,1,181,4,success,yes
44187,46,admin.,married,secondary,no,5021,no,no,cellular,15,jul,1,182,1,success,yes
44188,47,admin.,married,secondary,no,3676,no,no,cellular,15,jul,2,342,1,other,yes
44189,31,technician,single,secondary,no,2544,no,no,cellular,15,jul,1,184,3,success,yes
44192,68,retired,married,secondary,no,2469,yes,no,telephone,15,jul,2,-1,0,unknown,yes
44193,63,blue-collar,married,secondary,no,180,no,no,cellular,15,jul,2,182,5,success,yes
44194,42,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,4,415,2,failure,yes
44196,29,student,single,secondary,no,658,no,no,cellular,15,jul,2,244,4,other,yes
44197,61,retired,married,secondary,no,938,no,no,cellular,15,jul,2,183,3,success,yes
44201,35,services,married,secondary,no,2918,no,yes,cellular,16,jul,2,407,3,success,yes
44204,43,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,1,281,1,failure,yes
44205,64,retired,married,secondary,no,588,no,no,cellular,16,jul,1,179,3,success,yes
44207,22,student,single,primary,no,423,no,no,cellular,16,jul,1,179,10,success,yes
44208,49,blue-collar,married,secondary,no,1946,no,no,cellular,16,jul,1,-1,0,unknown,yes
44211,19,student,single,secondary,no,302,no,no,cellular,16,jul,1,-1,0,unknown,yes
44213,31,management,divorced,tertiary,no,414,no,yes,cellular,16,jul,1,-1,0,unknown,yes
44214,37,management,married,tertiary,no,0,no,no,cellular,16,jul,2,182,3,success,yes
44215,48,unemployed,married,secondary,no,817,no,no,cellular,16,jul,3,183,5,success,yes
44219,33,technician,married,secondary,no,183,no,no,cellular,16,jul,2,182,3,other,yes
44224,39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,2,276,3,other,yes
44225,34,technician,married,secondary,no,806,no,no,cellular,19,jul,3,458,1,success,yes
44226,46,technician,married,secondary,no,9299,no,no,cellular,19,jul,1,276,2,other,yes
44228,42,management,married,unknown,no,1519,no,no,cellular,19,jul,1,-1,0,unknown,yes
44229,60,admin.,married,unknown,no,478,no,no,cellular,19,jul,2,311,8,failure,yes
44230,36,management,divorced,tertiary,no,1057,no,no,cellular,19,jul,2,164,2,failure,yes
44231,32,entrepreneur,married,tertiary,no,762,no,no,cellular,19,jul,11,-1,0,unknown,yes
44232,45,management,married,tertiary,no,31472,no,no,cellular,19,jul,7,-1,0,unknown,yes
44233,44,management,single,tertiary,no,1090,no,no,cellular,19,jul,4,532,2,other,yes
44236,57,retired,married,secondary,no,3738,yes,no,cellular,20,jul,2,92,8,failure,yes
44239,29,admin.,single,secondary,no,1277,no,no,cellular,20,jul,2,481,1,success,yes
44241,31,unemployed,divorced,tertiary,no,756,no,no,cellular,20,jul,2,-1,0,unknown,yes
44245,54,blue-collar,married,secondary,no,1636,no,no,telephone,20,jul,2,-1,0,unknown,yes
44247,49,management,divorced,tertiary,no,300,no,no,cellular,21,jul,1,-1,0,unknown,yes
44249,35,admin.,single,secondary,no,321,no,no,cellular,21,jul,1,412,3,other,yes
44250,24,student,single,secondary,no,1234,no,no,cellular,21,jul,1,156,2,success,yes
44252,24,admin.,single,secondary,no,1295,no,no,cellular,22,jul,2,92,1,success,yes
44253,43,management,married,tertiary,no,839,no,no,cellular,22,jul,1,-1,0,unknown,yes
44254,34,unemployed,single,tertiary,no,1974,no,no,cellular,22,jul,1,342,3,success,yes
44255,60,unemployed,married,primary,no,0,no,no,cellular,22,jul,1,412,1,other,yes
44256,27,admin.,married,tertiary,no,2855,no,no,cellular,22,jul,2,178,4,success,yes
44257,54,management,divorced,tertiary,no,5475,no,no,cellular,22,jul,4,-1,0,unknown,yes
44258,38,management,married,tertiary,no,536,yes,no,cellular,22,jul,1,-1,0,unknown,yes
44261,34,technician,single,secondary,no,1279,yes,no,cellular,22,jul,2,160,8,other,yes
44262,93,retired,married,unknown,no,775,no,no,cellular,22,jul,2,177,7,success,yes
44265,36,management,married,tertiary,no,203,no,no,cellular,23,jul,3,179,2,success,yes
44266,33,admin.,single,tertiary,no,146,no,no,cellular,23,jul,3,-1,0,unknown,yes
44267,37,technician,single,tertiary,no,0,yes,no,cellular,23,jul,6,-1,0,unknown,yes
44268,35,management,married,tertiary,no,4124,yes,no,cellular,23,jul,2,445,7,other,yes
44269,41,admin.,married,secondary,no,14968,no,no,cellular,23,jul,4,-1,0,unknown,yes
44272,36,technician,divorced,secondary,no,1451,yes,no,cellular,23,jul,4,93,17,other,yes
44273,30,student,single,tertiary,no,3026,no,no,cellular,23,jul,1,535,1,failure,yes
44274,41,technician,single,tertiary,no,431,no,no,cellular,23,jul,1,88,5,failure,yes
44275,29,management,single,tertiary,no,985,yes,no,cellular,23,jul,2,-1,0,unknown,yes
44279,82,retired,married,primary,no,243,no,no,cellular,26,jul,1,180,2,success,yes
44281,56,retired,married,secondary,no,393,no,yes,cellular,26,jul,1,221,2,failure,yes
44287,37,technician,married,secondary,no,1707,yes,no,cellular,26,jul,2,784,3,failure,yes
44289,46,admin.,married,unknown,no,5511,no,no,cellular,26,jul,2,389,1,success,yes
44292,44,self-employed,divorced,secondary,no,8,no,no,cellular,26,jul,4,-1,0,unknown,yes
44295,61,self-employed,married,tertiary,no,10861,no,no,cellular,26,jul,2,259,3,success,yes
44296,23,student,single,secondary,no,794,no,no,cellular,26,jul,3,171,3,other,yes
44297,69,retired,married,secondary,no,0,no,no,cellular,27,jul,1,90,4,success,yes
44298,33,services,single,unknown,no,2297,no,no,cellular,27,jul,1,-1,0,unknown,yes
44299,33,management,single,tertiary,no,373,no,yes,cellular,27,jul,1,180,4,failure,yes
44300,23,management,single,tertiary,no,1807,no,no,cellular,27,jul,1,-1,0,unknown,yes
44306,45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,2,181,1,success,yes
44307,61,retired,married,secondary,no,1058,no,no,cellular,27,jul,2,91,3,success,yes
44311,46,technician,married,unknown,no,3308,no,no,cellular,28,jul,2,-1,0,unknown,yes
44312,40,admin.,married,secondary,no,0,no,no,cellular,28,jul,2,182,11,success,yes
44313,55,technician,married,tertiary,no,1320,no,no,cellular,28,jul,1,91,2,success,yes
44315,39,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,2,184,3,success,yes
44316,82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jul,5,181,4,failure,yes
44317,27,technician,single,secondary,no,204,no,no,cellular,28,jul,2,-1,0,unknown,yes
44318,26,technician,married,secondary,no,267,yes,no,cellular,28,jul,2,-1,0,unknown,yes
44320,22,unemployed,single,tertiary,no,993,no,no,cellular,28,jul,3,93,1,other,yes
44321,27,student,single,tertiary,no,311,no,no,cellular,28,jul,1,148,4,success,yes
44323,53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,3,181,1,success,yes
44324,54,management,married,tertiary,no,752,no,no,telephone,29,jul,5,491,4,other,yes
44327,64,retired,married,secondary,no,1574,no,no,telephone,29,jul,3,-1,0,unknown,yes
44329,57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,2,182,2,success,yes
44330,31,management,single,tertiary,no,1761,yes,no,telephone,29,jul,3,440,3,failure,yes
44331,61,admin.,married,unknown,no,4629,yes,no,cellular,29,jul,3,183,2,success,yes
44332,35,unemployed,single,tertiary,no,154,no,no,cellular,29,jul,4,181,2,failure,yes
44334,77,retired,married,secondary,no,4112,no,no,telephone,29,jul,1,184,3,success,yes
44335,36,services,married,secondary,no,11650,yes,no,telephone,29,jul,1,-1,0,unknown,yes
44336,32,management,married,tertiary,no,6138,no,no,cellular,29,jul,2,90,9,failure,yes
44337,25,services,single,unknown,no,2022,no,no,cellular,29,jul,8,97,12,other,yes
44338,61,management,married,unknown,no,264,no,no,telephone,29,jul,1,178,1,success,yes
44339,69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,1,184,4,success,yes
44340,69,technician,married,tertiary,no,482,no,no,cellular,29,jul,1,267,1,failure,yes
44346,34,admin.,married,tertiary,no,0,no,no,cellular,30,jul,1,183,2,success,yes
