,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
35662,52,management,single,secondary,no,5948,yes,no,cellular,18,may,2,-1,0,unknown,yes
35663,34,blue-collar,married,secondary,no,696,yes,no,cellular,20,may,3,-1,0,unknown,yes
35664,27,services,single,secondary,no,348,yes,no,cellular,20,jul,5,-1,0,unknown,yes
35665,34,management,married,tertiary,no,2931,no,no,cellular,14,nov,2,-1,0,unknown,yes
35666,35,management,married,tertiary,no,2647,no,no,cellular,12,aug,1,-1,0,unknown,yes
35667,35,management,married,primary,no,7048,no,no,cellular,11,jul,2,182,3,success,yes
35668,65,retired,married,primary,no,41,no,no,cellular,12,oct,1,-1,0,unknown,yes
35669,40,management,married,tertiary,no,69,yes,no,cellular,20,nov,1,-1,0,unknown,yes
35670,38,management,married,tertiary,no,69,no,no,cellular,7,aug,1,-1,0,unknown,yes
35671,40,management,married,tertiary,no,91,no,no,cellular,3,nov,1,185,2,success,yes
35672,27,admin.,single,secondary,no,1089,yes,no,cellular,14,nov,2,-1,0,unknown,yes
35673,59,blue-collar,married,secondary,no,1230,no,no,cellular,14,feb,4,186,2,success,yes
35674,38,unemployed,single,tertiary,no,7974,no,no,cellular,4,mar,1,126,1,success,yes
35675,47,unemployed,married,secondary,no,92,no,no,cellular,9,aug,2,188,8,success,yes
35676,30,blue-collar,married,tertiary,no,589,no,no,cellular,22,apr,1,-1,0,unknown,yes
35677,27,technician,married,secondary,no,508,no,no,cellular,30,apr,1,-1,0,unknown,yes
35678,30,management,married,tertiary,no,332,no,no,cellular,8,apr,1,-1,0,unknown,yes
35679,20,management,single,tertiary,no,611,no,no,cellular,15,apr,1,93,1,success,yes
35680,54,management,married,tertiary,no,1633,no,no,cellular,3,feb,1,-1,0,unknown,yes
35681,62,retired,married,secondary,no,0,no,no,cellular,28,jan,1,87,3,success,yes
35682,41,management,married,tertiary,no,1306,no,no,cellular,4,feb,2,-1,0,unknown,yes
35683,37,management,married,tertiary,no,605,no,no,cellular,18,jun,9,-1,0,unknown,yes
35684,31,technician,single,tertiary,no,799,no,no,cellular,22,jul,5,-1,0,unknown,yes
35685,47,management,married,tertiary,no,6000,yes,no,cellular,26,may,1,476,2,failure,yes
35686,59,technician,single,tertiary,no,951,yes,no,cellular,12,may,2,341,1,failure,yes
35687,32,management,married,tertiary,no,2995,yes,no,cellular,15,apr,4,-1,0,unknown,yes
35688,32,blue-collar,married,secondary,no,138,no,no,cellular,20,may,1,289,4,failure,yes
35689,49,management,married,secondary,no,2149,no,no,cellular,18,feb,2,93,4,success,yes
35690,31,management,single,tertiary,no,294,no,no,cellular,16,apr,4,-1,0,unknown,yes
35691,27,admin.,single,secondary,no,78,yes,no,cellular,24,apr,1,-1,0,unknown,yes
35692,36,blue-collar,married,tertiary,no,624,no,no,unknown,18,jun,8,-1,0,unknown,yes
35693,37,services,married,secondary,no,90,yes,no,cellular,7,may,5,-1,0,unknown,yes
35694,34,management,single,tertiary,no,139,no,no,cellular,24,jan,1,91,2,success,yes
35695,26,management,single,secondary,no,252,no,no,cellular,25,jan,1,-1,0,unknown,yes
35696,34,technician,married,secondary,no,4028,no,no,cellular,22,oct,1,-1,0,unknown,yes
35697,37,services,single,secondary,no,342,no,no,cellular,28,may,10,-1,0,unknown,yes
35698,33,blue-collar,married,secondary,no,169,yes,no,cellular,14,may,1,-1,0,unknown,yes
35699,44,retired,married,secondary,no,2395,no,no,cellular,21,aug,3,-1,0,unknown,yes
35700,46,unemployed,married,secondary,no,202,no,no,cellular,6,feb,1,92,1,success,yes
35701,35,unemployed,married,secondary,no,1967,yes,no,cellular,4,may,1,-1,0,unknown,yes
35702,45,retired,married,secondary,no,3550,no,no,telephone,18,mar,1,-1,0,unknown,yes
35703,40,blue-collar,married,secondary,no,1461,no,no,cellular,5,may,2,-1,0,unknown,yes
35704,20,student,single,secondary,no,376,no,no,cellular,9,may,2,-1,0,unknown,yes
35705,34,management,married,tertiary,no,3,no,no,cellular,28,apr,1,171,3,failure,yes
35706,38,management,married,tertiary,no,2791,no,no,cellular,4,jul,1,383,3,success,yes
35707,28,retired,married,secondary,no,1925,no,no,cellular,25,jan,1,94,2,success,yes
35708,49,management,married,secondary,no,1312,no,no,cellular,14,jun,11,-1,0,unknown,yes
35709,34,blue-collar,single,secondary,no,2495,no,no,cellular,22,may,1,-1,0,unknown,yes
35710,25,self-employed,single,secondary,no,1239,yes,no,cellular,28,jul,2,-1,0,unknown,yes
35711,33,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,1,357,2,failure,yes
35712,45,services,married,tertiary,no,1592,no,no,cellular,6,sep,1,-1,0,unknown,yes
35713,33,management,married,secondary,no,1774,no,no,cellular,4,jun,1,-1,0,unknown,yes
35714,77,retired,married,primary,no,1395,no,no,cellular,10,apr,1,-1,0,unknown,yes
35715,48,management,married,tertiary,no,0,no,no,cellular,13,jul,1,-1,0,unknown,yes
35716,60,retired,married,secondary,no,523,no,no,cellular,11,oct,1,182,3,success,yes
35717,21,student,single,primary,no,610,yes,no,cellular,14,may,1,-1,0,unknown,yes
35718,40,technician,married,tertiary,no,14213,yes,no,cellular,7,may,3,-1,0,unknown,yes
35719,51,management,married,primary,no,601,yes,no,unknown,25,may,5,-1,0,unknown,yes
35720,34,management,married,secondary,no,601,yes,no,cellular,3,may,1,301,12,failure,yes
35721,37,management,married,secondary,no,779,yes,no,unknown,12,may,2,-1,0,unknown,yes
35722,56,admin.,married,secondary,no,101,no,no,unknown,5,jun,1,-1,0,unknown,yes
35723,31,management,single,tertiary,no,533,no,no,cellular,12,nov,2,92,6,success,yes
35724,36,blue-collar,married,secondary,no,129,yes,no,cellular,26,may,2,326,2,failure,yes
35725,30,technician,single,secondary,no,2547,no,no,cellular,7,apr,1,-1,0,unknown,yes
35726,43,services,divorced,secondary,no,-359,yes,yes,cellular,16,may,1,353,1,failure,yes
35727,52,technician,married,tertiary,no,4008,no,no,cellular,30,aug,2,91,4,success,yes
35728,37,management,married,tertiary,no,612,no,no,cellular,2,jun,1,-1,0,unknown,yes
35729,36,blue-collar,married,tertiary,no,8119,no,no,cellular,24,aug,3,-1,0,unknown,yes
35730,63,admin.,married,secondary,no,2021,no,no,cellular,15,mar,2,-1,0,unknown,yes
35731,30,technician,married,secondary,no,3907,yes,no,cellular,24,jul,1,-1,0,unknown,yes
35732,30,management,married,tertiary,no,2342,no,no,cellular,8,dec,1,167,3,success,yes
35733,56,entrepreneur,married,primary,no,488,no,no,cellular,18,aug,1,-1,0,unknown,yes
35734,39,technician,married,secondary,no,1674,yes,no,cellular,18,aug,1,635,1,failure,yes
35735,25,technician,single,secondary,no,-124,yes,no,cellular,8,jul,1,-1,0,unknown,yes
35736,33,student,married,secondary,no,123,no,no,cellular,9,nov,1,91,1,success,yes
35737,27,management,single,tertiary,no,554,no,no,cellular,17,dec,2,196,1,success,yes
35738,28,services,married,secondary,no,775,yes,no,cellular,19,apr,1,303,3,other,yes
35739,47,management,single,tertiary,no,342,no,no,cellular,9,may,1,91,5,success,yes
35740,33,management,single,secondary,no,549,no,no,cellular,5,oct,1,-1,0,unknown,yes
35741,26,student,single,secondary,no,111,no,no,cellular,8,jul,1,-1,0,unknown,yes
35742,34,management,single,secondary,no,0,yes,no,cellular,13,may,1,-1,0,unknown,yes
35743,36,management,married,secondary,no,784,yes,no,unknown,14,may,2,-1,0,unknown,yes
35744,31,technician,married,tertiary,no,886,no,no,cellular,3,sep,1,88,2,success,yes
35745,57,management,married,tertiary,no,1799,no,no,cellular,9,mar,1,-1,0,unknown,yes
35746,43,management,married,secondary,no,2151,no,no,cellular,13,jun,2,-1,0,unknown,yes
35747,46,services,divorced,tertiary,no,0,no,no,cellular,28,jul,2,-1,0,unknown,yes
35748,27,management,single,tertiary,no,295,no,no,cellular,5,feb,1,-1,0,unknown,yes
35749,40,management,married,tertiary,no,325,yes,no,cellular,5,may,1,-1,0,unknown,yes
35750,49,management,divorced,tertiary,no,2384,no,no,cellular,10,jun,1,181,3,success,yes
35751,37,entrepreneur,married,tertiary,no,145,no,no,cellular,17,jul,2,-1,0,unknown,yes
35752,66,retired,married,secondary,no,131,no,no,cellular,27,jul,1,-1,0,unknown,yes
35753,35,unemployed,married,secondary,no,1966,yes,no,cellular,4,jun,1,-1,0,unknown,yes
35754,29,blue-collar,single,tertiary,no,560,yes,no,cellular,5,may,1,306,1,failure,yes
35755,39,management,divorced,tertiary,no,5746,no,no,cellular,26,feb,8,-1,0,unknown,yes
35756,25,student,single,secondary,no,1231,no,no,cellular,5,jun,1,92,6,success,yes
35757,40,blue-collar,divorced,secondary,no,-319,yes,yes,cellular,14,may,2,339,2,failure,yes
35758,33,admin.,single,secondary,no,0,yes,yes,cellular,13,may,1,-1,0,unknown,yes
35759,25,admin.,single,secondary,no,722,no,no,cellular,19,apr,2,-1,0,unknown,yes
35760,57,admin.,married,secondary,no,469,no,no,cellular,5,aug,2,-1,0,unknown,yes
35761,57,admin.,single,secondary,no,19235,no,no,cellular,23,aug,1,-1,0,unknown,yes
35762,57,technician,divorced,secondary,no,-90,yes,yes,cellular,14,oct,1,-1,0,unknown,yes
35763,47,unemployed,married,secondary,no,1962,no,no,cellular,20,feb,2,224,1,success,yes
35764,34,services,married,secondary,no,3996,no,no,cellular,20,may,2,-1,0,unknown,yes
35765,57,retired,married,secondary,no,1540,yes,no,cellular,16,may,1,-1,0,unknown,yes
35766,51,management,married,tertiary,no,548,no,no,cellular,21,aug,5,-1,0,unknown,yes
35767,28,technician,single,secondary,no,568,no,no,cellular,26,may,7,-1,0,unknown,yes
35768,30,blue-collar,divorced,secondary,no,378,yes,no,unknown,13,may,1,-1,0,unknown,yes
35769,67,admin.,married,secondary,no,0,no,no,cellular,25,aug,2,-1,0,unknown,yes
35770,40,unemployed,married,secondary,no,352,yes,no,cellular,8,may,2,354,2,failure,yes
35771,27,technician,single,tertiary,no,4700,no,no,cellular,27,may,2,-1,0,unknown,yes
35772,24,technician,single,secondary,no,165,no,no,cellular,8,jul,2,-1,0,unknown,yes
35773,40,unemployed,married,secondary,no,3352,yes,no,cellular,20,oct,1,14,0,unknown,yes
35774,36,blue-collar,divorced,tertiary,no,-406,yes,no,unknown,12,may,4,-1,0,unknown,yes
35775,30,management,single,tertiary,no,394,no,no,cellular,29,apr,1,3,1,unknown,yes
35776,43,technician,single,unknown,no,11115,no,no,cellular,23,oct,1,118,2,success,yes
35777,37,blue-collar,married,secondary,no,257,no,no,cellular,3,jun,3,-1,0,unknown,yes
35778,32,housemaid,married,secondary,no,457,yes,no,cellular,18,may,1,-1,0,unknown,yes
35779,35,retired,married,tertiary,no,978,yes,no,cellular,28,apr,1,181,5,success,yes
35780,51,management,married,tertiary,no,2995,no,no,cellular,5,feb,1,94,3,failure,yes
35781,27,management,married,secondary,no,942,no,no,cellular,12,feb,1,194,1,success,yes
35782,35,management,divorced,tertiary,no,70,no,no,cellular,14,aug,1,-1,0,unknown,yes
35783,64,management,married,unknown,no,1788,no,no,cellular,19,sep,1,189,3,success,yes
35784,32,blue-collar,married,secondary,no,88,yes,no,unknown,17,may,2,-1,0,unknown,yes
35785,59,management,divorced,secondary,no,0,no,no,cellular,6,aug,2,-1,0,unknown,yes
35786,28,services,divorced,secondary,no,452,yes,no,cellular,17,jul,1,-1,0,unknown,yes
35787,37,management,married,tertiary,no,0,yes,no,cellular,8,nov,1,92,3,success,yes
35788,35,technician,married,tertiary,no,200,no,no,cellular,24,apr,1,-1,0,unknown,yes
35789,45,technician,divorced,secondary,no,238,yes,no,cellular,13,nov,1,-1,0,unknown,yes
35790,55,management,single,tertiary,no,13085,no,no,cellular,24,may,1,-1,0,unknown,yes
35791,26,student,single,secondary,no,415,no,no,cellular,20,aug,1,182,5,success,yes
35792,49,admin.,divorced,secondary,no,0,no,no,cellular,29,jul,1,-1,0,unknown,yes
35793,38,management,married,secondary,no,628,no,no,cellular,2,may,1,386,3,success,yes
35794,36,technician,married,secondary,no,603,no,no,cellular,7,feb,1,494,1,failure,yes
35795,35,unemployed,married,secondary,no,924,no,no,cellular,14,may,3,188,3,success,yes
35796,31,admin.,married,tertiary,no,897,no,no,cellular,7,feb,1,-1,0,unknown,yes
35797,22,student,single,secondary,no,123,no,no,cellular,10,nov,1,91,1,success,yes
35798,31,blue-collar,single,secondary,no,210,no,no,cellular,9,aug,5,-1,0,unknown,yes
35799,36,retired,married,secondary,no,2076,no,no,cellular,9,aug,2,179,2,success,yes
35800,54,management,divorced,tertiary,no,4396,no,no,cellular,7,aug,1,-1,0,unknown,yes
35801,29,technician,single,secondary,no,153,yes,no,cellular,20,jul,2,-1,0,unknown,yes
35802,49,technician,married,tertiary,no,197,no,no,cellular,22,may,1,88,4,success,yes
35803,42,technician,married,secondary,no,1600,no,no,cellular,14,jun,1,95,3,failure,yes
35804,71,retired,married,secondary,no,3200,no,no,telephone,19,jun,1,-1,0,unknown,yes
35805,33,blue-collar,single,primary,no,74,yes,no,cellular,12,may,2,370,2,failure,yes
35806,52,management,married,tertiary,no,4392,no,no,telephone,15,feb,2,-1,0,unknown,yes
35807,23,technician,married,secondary,no,3983,no,no,cellular,20,apr,1,-1,0,unknown,yes
35808,46,blue-collar,divorced,secondary,no,222,no,no,cellular,25,apr,2,-1,0,unknown,yes
35809,50,technician,married,secondary,no,602,yes,no,cellular,5,mar,1,-1,0,unknown,yes
35810,36,self-employed,single,tertiary,no,1189,no,no,cellular,16,aug,1,-1,0,unknown,yes
35811,36,services,married,secondary,no,4721,no,no,cellular,9,mar,1,92,4,success,yes
35812,29,technician,single,tertiary,no,3632,no,no,telephone,14,jun,4,-1,0,unknown,yes
35813,24,management,married,secondary,no,66,yes,no,cellular,12,mar,1,177,2,success,yes
35814,25,student,single,secondary,no,329,no,no,cellular,26,oct,3,-1,0,unknown,yes
35815,31,management,married,tertiary,no,2735,yes,no,cellular,12,jul,1,473,1,success,yes
35816,30,admin.,single,secondary,no,-34,yes,no,cellular,6,jul,1,-1,0,unknown,yes
35817,59,admin.,married,secondary,no,172,no,no,cellular,13,may,2,87,4,success,yes
35818,69,technician,married,tertiary,no,6536,no,no,cellular,9,oct,1,-1,0,unknown,yes
35819,32,management,married,tertiary,no,151,no,no,cellular,18,aug,4,-1,0,unknown,yes
35820,32,admin.,single,tertiary,no,990,yes,no,cellular,23,apr,1,95,2,success,yes
35821,37,management,married,tertiary,no,3723,no,no,cellular,21,jul,1,-1,0,unknown,yes
35822,45,management,married,tertiary,no,565,no,no,cellular,12,aug,1,-1,0,unknown,yes
35823,57,technician,single,tertiary,no,422,no,no,cellular,7,sep,1,89,1,success,yes
35824,44,blue-collar,married,primary,no,804,yes,no,cellular,16,may,1,-1,0,unknown,yes
35825,69,management,married,tertiary,no,2228,no,no,cellular,10,nov,1,-1,0,unknown,yes
35826,54,retired,married,secondary,no,459,no,no,cellular,6,aug,1,-1,0,unknown,yes
35827,46,blue-collar,married,secondary,no,169,yes,yes,cellular,8,may,1,-1,0,unknown,yes
35828,25,admin.,single,secondary,no,863,yes,no,cellular,16,may,6,-1,0,unknown,yes
35829,28,admin.,single,tertiary,no,889,no,no,cellular,6,jun,1,-1,0,unknown,yes
35830,59,management,single,secondary,no,963,no,no,cellular,22,aug,1,390,1,success,yes
35831,33,services,single,secondary,no,-196,yes,yes,cellular,22,may,3,-1,0,unknown,yes
35832,52,student,married,tertiary,no,1554,no,no,cellular,21,sep,3,185,1,success,yes
35833,33,management,single,tertiary,no,812,yes,no,cellular,8,apr,1,-1,0,unknown,yes
35834,33,management,divorced,tertiary,no,562,yes,no,unknown,30,mar,2,-1,0,unknown,yes
35835,33,technician,married,secondary,no,807,no,no,cellular,17,jul,2,465,1,success,yes
35836,28,technician,single,secondary,no,1208,no,no,cellular,2,feb,1,-1,0,unknown,yes
35837,42,management,married,tertiary,no,21889,no,no,cellular,18,nov,2,-1,0,unknown,yes
35838,55,management,married,secondary,no,2680,no,no,cellular,13,mar,2,-1,0,unknown,yes
35839,57,retired,married,primary,no,5581,no,no,cellular,29,aug,1,-1,0,unknown,yes
35840,35,management,single,tertiary,no,9393,no,no,cellular,19,may,1,-1,0,unknown,yes
35841,33,blue-collar,single,secondary,no,481,no,no,cellular,8,jul,2,-1,0,unknown,yes
35842,28,management,married,tertiary,no,1809,no,no,cellular,30,jul,1,-1,0,unknown,yes
35843,31,student,single,secondary,no,316,no,no,cellular,7,mar,1,132,3,failure,yes
35844,45,retired,married,secondary,no,4741,no,no,cellular,7,sep,1,94,4,success,yes
35845,31,blue-collar,married,secondary,no,1582,yes,no,cellular,6,mar,1,262,2,failure,yes
35846,27,management,single,tertiary,no,1027,no,no,cellular,13,may,1,-1,0,unknown,yes
35847,47,admin.,married,secondary,no,148,yes,no,cellular,24,jul,4,-1,0,unknown,yes
35848,43,technician,single,secondary,no,3286,yes,no,cellular,17,may,2,-1,0,unknown,yes
35849,39,student,married,secondary,no,1286,no,no,cellular,16,jul,3,429,1,failure,yes
35850,78,technician,single,tertiary,no,425,no,no,cellular,17,may,1,91,1,success,yes
35851,28,unemployed,single,tertiary,no,762,no,no,cellular,18,jul,3,-1,0,unknown,yes
35852,44,admin.,single,secondary,no,-102,yes,yes,cellular,13,may,1,346,3,failure,yes
35853,45,management,married,secondary,no,2146,no,no,cellular,22,aug,2,94,4,success,yes
35854,61,unemployed,married,secondary,no,937,no,no,cellular,15,apr,1,182,3,success,yes
35855,45,technician,married,secondary,no,2978,no,no,cellular,10,jul,3,197,1,failure,yes
35856,35,management,married,tertiary,no,8817,no,no,cellular,13,oct,2,-1,0,unknown,yes
35857,35,management,married,tertiary,no,615,no,no,cellular,8,jun,1,109,1,success,yes
35858,35,management,single,secondary,no,1750,yes,no,cellular,26,jul,1,5,1,unknown,yes
35859,30,technician,married,secondary,no,3946,yes,no,cellular,19,nov,2,-1,0,unknown,yes
35860,29,admin.,married,secondary,no,0,no,no,cellular,1,jun,1,-1,0,unknown,yes
35861,26,management,married,unknown,no,1518,no,no,cellular,25,nov,1,-1,0,unknown,yes
35862,26,management,married,tertiary,no,2156,no,no,cellular,19,sep,2,-1,0,unknown,yes
35863,26,management,single,tertiary,no,170,no,no,cellular,14,aug,1,-1,0,unknown,yes
35864,45,services,divorced,secondary,no,-357,yes,no,cellular,17,may,1,354,2,failure,yes
35865,56,unemployed,married,secondary,no,582,no,no,cellular,18,nov,2,-1,0,unknown,yes
35866,61,blue-collar,married,secondary,no,989,no,no,cellular,14,aug,4,-1,0,unknown,yes
35867,37,blue-collar,married,secondary,no,754,yes,no,cellular,17,nov,1,-1,0,unknown,yes
35868,37,management,single,tertiary,no,1730,no,no,cellular,16,aug,3,476,4,failure,yes
35869,18,student,single,secondary,no,105,no,no,cellular,9,jul,1,-1,0,unknown,yes
35870,23,student,single,secondary,no,2488,no,no,cellular,8,nov,1,89,2,success,yes
35871,52,management,married,tertiary,no,460,no,no,cellular,15,oct,1,181,2,success,yes
35872,58,retired,married,primary,no,3620,no,no,cellular,22,jun,1,-1,0,unknown,yes
35873,33,management,married,tertiary,no,3010,yes,no,cellular,20,jun,1,87,7,failure,yes
35874,21,admin.,married,secondary,no,-181,yes,yes,cellular,15,may,1,357,3,failure,yes
35875,27,unemployed,married,tertiary,no,1205,no,no,cellular,2,aug,1,-1,0,unknown,yes
35876,44,management,single,tertiary,no,642,no,no,cellular,14,oct,1,138,2,success,yes
35877,41,technician,married,secondary,no,2421,no,no,cellular,13,apr,2,15,5,unknown,yes
35878,35,services,married,secondary,no,1335,yes,no,cellular,11,may,1,350,1,failure,yes
35879,36,management,single,tertiary,no,42,no,no,cellular,11,aug,3,-1,0,unknown,yes
35880,37,technician,married,secondary,no,976,no,no,cellular,14,aug,2,-1,0,unknown,yes
35881,37,management,divorced,tertiary,no,18086,yes,no,cellular,11,may,3,15,0,unknown,yes
35882,40,management,married,unknown,no,3119,no,no,cellular,13,may,1,-1,0,unknown,yes
35883,46,blue-collar,married,secondary,no,448,no,no,cellular,5,aug,2,-1,0,unknown,yes
35884,47,housemaid,married,primary,no,2789,no,no,cellular,11,aug,1,-1,0,unknown,yes
35885,31,technician,married,tertiary,no,375,yes,no,cellular,23,nov,3,-1,0,unknown,yes
35886,47,retired,married,tertiary,no,12028,no,no,telephone,27,apr,1,4,0,unknown,yes
35887,34,services,single,secondary,no,342,yes,no,cellular,27,jul,3,-1,0,unknown,yes
35888,38,blue-collar,single,tertiary,no,533,no,no,cellular,22,jun,2,173,1,success,yes
35889,41,technician,married,secondary,no,333,yes,no,cellular,10,may,1,-1,0,unknown,yes
35890,41,services,married,secondary,no,976,no,no,cellular,18,mar,1,-1,0,unknown,yes
35891,43,management,married,secondary,no,0,no,no,cellular,4,sep,2,122,3,failure,yes
35892,41,management,married,tertiary,no,574,no,no,cellular,27,nov,1,-1,0,unknown,yes
35893,33,management,single,tertiary,no,74,yes,no,cellular,12,may,2,370,2,success,yes
35894,39,blue-collar,divorced,secondary,no,307,no,no,cellular,22,jul,2,-1,0,unknown,yes
35895,55,management,married,secondary,no,617,no,no,cellular,28,apr,1,81,1,success,yes
35896,30,services,single,secondary,no,-198,yes,no,unknown,9,jun,2,-1,0,unknown,yes
35897,32,technician,married,tertiary,no,6540,no,no,cellular,14,sep,3,174,4,unknown,yes
35898,46,management,married,tertiary,no,218,yes,no,cellular,13,apr,3,177,5,success,yes
35899,50,management,married,primary,no,1418,no,no,cellular,14,nov,2,189,2,success,yes
35900,42,management,married,tertiary,no,307,no,no,cellular,20,aug,1,585,1,failure,yes
35901,57,admin.,married,secondary,no,132,no,no,cellular,24,jul,3,-1,0,unknown,yes
35902,39,management,married,tertiary,no,2266,no,no,cellular,16,nov,3,-1,0,unknown,yes
35903,43,technician,married,secondary,no,6991,no,no,cellular,18,aug,1,-1,0,unknown,yes
35904,27,management,single,tertiary,no,376,no,no,cellular,19,apr,2,-1,0,unknown,yes
35905,34,management,single,tertiary,no,9398,no,no,cellular,4,nov,5,-1,0,unknown,yes
35906,41,management,married,tertiary,no,1435,yes,no,cellular,6,may,1,-1,0,unknown,yes
35907,32,admin.,single,secondary,no,274,no,no,cellular,5,feb,2,-1,0,unknown,yes
35908,27,management,married,tertiary,no,2983,yes,no,cellular,26,jul,1,-1,0,unknown,yes
35909,30,management,single,secondary,no,1809,no,no,cellular,9,sep,1,423,1,other,yes
35910,55,blue-collar,married,primary,no,599,yes,no,unknown,19,may,1,-1,0,unknown,yes
35911,58,management,married,secondary,no,2894,no,no,cellular,6,mar,2,-1,0,unknown,yes
35912,44,management,single,tertiary,no,517,no,no,cellular,2,oct,1,63,2,success,yes
35913,52,technician,married,tertiary,no,66,no,no,unknown,13,may,1,-1,0,unknown,yes
35914,27,management,divorced,tertiary,no,2742,yes,no,cellular,18,jul,1,469,1,success,yes
35915,45,admin.,married,secondary,no,2232,no,no,cellular,13,feb,1,-1,0,unknown,yes
35916,29,student,single,secondary,no,152,no,no,cellular,23,may,2,-1,0,unknown,yes
35917,30,management,single,secondary,no,-30,yes,no,cellular,11,may,1,-1,0,unknown,yes
35918,32,services,single,secondary,no,133,yes,no,cellular,16,apr,2,-1,0,unknown,yes
35919,49,admin.,married,secondary,no,204,no,no,cellular,6,jul,2,-1,0,unknown,yes
35920,42,services,married,secondary,no,2882,no,no,cellular,11,jul,1,363,1,failure,yes
35921,31,management,single,tertiary,no,95,yes,no,cellular,4,may,2,-1,0,unknown,yes
35922,45,technician,married,secondary,no,4403,no,no,cellular,11,aug,1,-1,0,unknown,yes
35923,25,admin.,single,secondary,no,1857,no,no,cellular,12,oct,1,91,11,other,yes
35924,29,management,single,tertiary,no,701,no,no,cellular,12,apr,1,88,1,success,yes
35925,27,technician,single,secondary,no,668,no,no,cellular,25,aug,3,-1,0,unknown,yes
35926,31,management,single,tertiary,no,812,yes,no,cellular,14,may,1,-1,0,unknown,yes
35927,67,retired,married,primary,no,701,no,no,cellular,5,aug,1,-1,0,unknown,yes
35928,51,management,single,tertiary,no,619,no,no,cellular,30,may,1,84,1,success,yes
35929,34,technician,single,tertiary,no,185,no,no,cellular,16,jul,2,191,4,other,yes
35930,53,management,married,tertiary,no,3764,no,no,cellular,19,jul,2,-1,0,unknown,yes
35931,51,retired,married,secondary,no,19642,yes,no,cellular,21,nov,2,-1,0,unknown,yes
35932,55,retired,married,secondary,no,2385,no,no,cellular,6,jun,1,-1,0,unknown,yes
35933,32,management,single,tertiary,no,0,no,no,cellular,9,aug,6,-1,0,unknown,yes
35934,62,blue-collar,married,primary,no,1748,no,no,cellular,15,jun,2,-1,0,unknown,yes
35935,33,management,single,tertiary,no,44,yes,no,cellular,16,jul,1,-1,0,unknown,yes
35936,31,admin.,single,secondary,no,4100,no,no,cellular,20,nov,3,-1,0,unknown,yes
35937,38,admin.,single,secondary,no,731,yes,no,cellular,23,apr,3,-1,0,unknown,yes
35938,27,management,single,tertiary,no,722,yes,no,cellular,9,apr,2,198,17,success,yes
35939,32,unemployed,single,secondary,no,2004,no,no,cellular,15,jun,1,346,1,failure,yes
35940,60,retired,married,secondary,no,3630,no,no,cellular,3,oct,2,138,4,other,yes
35941,47,admin.,married,secondary,no,3675,no,no,cellular,24,feb,2,205,3,success,yes
35942,34,admin.,single,secondary,no,295,no,no,cellular,17,may,1,-1,0,unknown,yes
35943,42,technician,married,tertiary,no,3233,no,no,cellular,13,nov,1,-1,0,unknown,yes
35944,37,technician,married,tertiary,no,2283,no,no,cellular,6,aug,2,92,3,other,yes
35945,40,management,married,tertiary,no,1307,no,no,cellular,3,feb,2,-1,0,unknown,yes
35946,44,entrepreneur,married,primary,no,0,no,no,cellular,13,jul,1,418,4,other,yes
35947,40,blue-collar,married,secondary,no,57,yes,no,cellular,7,may,2,-1,0,unknown,yes
35948,31,management,single,tertiary,no,1,yes,no,cellular,8,may,2,-1,0,unknown,yes
35949,35,management,single,tertiary,no,11877,no,no,cellular,14,aug,1,43,3,unknown,yes
35950,47,management,married,secondary,no,5319,yes,no,cellular,19,nov,1,-1,0,unknown,yes
35951,53,blue-collar,married,secondary,no,125,yes,no,cellular,14,jul,1,-1,0,unknown,yes
35952,41,technician,married,tertiary,no,254,yes,no,cellular,9,apr,1,293,2,success,yes
35953,77,management,married,tertiary,no,2230,no,no,cellular,10,apr,2,-1,0,unknown,yes
35954,40,blue-collar,married,primary,no,216,yes,no,cellular,5,jun,3,-1,0,unknown,yes
35955,47,admin.,married,tertiary,no,2351,no,no,cellular,12,feb,1,105,2,success,yes
35956,58,services,married,primary,no,494,no,no,cellular,16,may,2,-1,0,unknown,yes
35957,27,student,single,tertiary,no,261,no,no,cellular,9,feb,1,-1,0,unknown,yes
35958,51,management,married,tertiary,no,2346,no,no,cellular,13,feb,1,102,2,success,yes
35959,27,blue-collar,single,secondary,no,2488,no,no,cellular,27,may,1,-1,0,unknown,yes
35960,36,retired,married,tertiary,no,3064,no,no,cellular,21,may,1,188,1,success,yes
35961,47,technician,married,secondary,no,-776,yes,yes,cellular,17,jul,1,-1,0,unknown,yes
35962,26,management,married,tertiary,no,2828,no,no,cellular,24,apr,3,-1,0,unknown,yes
35963,31,technician,married,tertiary,no,938,no,no,cellular,14,apr,1,-1,0,unknown,yes
35964,46,technician,married,secondary,no,14476,yes,no,cellular,29,jun,1,-1,0,unknown,yes
35965,54,technician,married,secondary,no,315,no,no,cellular,2,oct,1,176,2,success,yes
35966,77,technician,married,tertiary,no,418,no,no,cellular,17,nov,1,93,2,success,yes
35967,31,management,single,tertiary,no,353,no,no,cellular,29,may,1,8,1,unknown,yes
35968,47,admin.,single,secondary,no,768,no,no,cellular,13,may,3,177,5,other,yes
35969,68,retired,married,secondary,no,706,no,no,cellular,8,may,1,94,1,success,yes
